Iteration,orbitalEnergies,exchangePotential,correlationPotential,bandEnergy,exchangeEnergy,correlationEnergy,totalEnergy
37,[-3.85956762 -0.20661007],-3.05093383561,-0.252142165924,-8.13235538711,-2.28820037671,-0.223372055312,-14.4413541078
38,[-3.85957626 -0.20661119],-3.05093279545,-0.252142208911,-8.13237490563,-2.28819959659,-0.223372094167,-14.4413746754
39,[-3.85959458 -0.20660987],-3.05094834224,-0.252142625456,-8.13240890136,-2.28821125668,-0.223372489174,-14.4414427118
40,[-3.85958908 -0.20660721],-3.05096302553,-0.252143058716,-8.13239256922,-2.28822226915,-0.223372898819,-14.4414602388
41,[-3.85955285 -0.20660717],-3.05093669246,-0.25214225144,-8.13232003465,-2.28820251935,-0.223372136924,-14.4413265568
42,[-3.85959471 -0.2066098 ],-3.05094833238,-0.252142607167,-8.13240901761,-2.28821124929,-0.223372472769,-14.4414426779
43,[-3.85956943 -0.20660878],-3.05094296383,-0.252142465958,-8.1323564136,-2.28820722288,-0.22337233833,-14.4413777388
44,[-3.85957321 -0.20660952],-3.05093828027,-0.252142335705,-8.13236545779,-2.2882037102,-0.223372215193,-14.4413766395
45,[-3.85958173 -0.20660955],-3.05094268275,-0.252142486028,-8.13238256574,-2.28820701206,-0.223372356899,-14.441404971
46,[-3.85958692 -0.2066079 ],-3.05095469661,-0.252142832627,-8.13238963098,-2.28821602246,-0.22337268495,-14.4414395851
47,[-3.85957899 -0.20660689],-3.05095556749,-0.252142791059,-8.13237176325,-2.28821667562,-0.223372647279,-14.4414205754
48,[-3.85956242 -0.20660809],-3.05094148663,-0.252142414854,-8.1323410191,-2.28820611497,-0.223372290498,-14.4413590516
49,[-3.85956744 -0.20661049],-3.0509282335,-0.252142023358,-8.1323558568,-2.28819617513,-0.223371920354,-14.4413433121
50,[-3.85960015 -0.20661053],-3.0509519832,-0.252142751183,-8.13242137268,-2.2882139874,-0.223372607266,-14.4414639583
51,[-3.8595624  -0.20660817],-3.05094148926,-0.252142430699,-8.13234112789,-2.28820611695,-0.223372304688,-14.441359256
52,[-3.85956902 -0.20661056],-3.05092845975,-0.252142044111,-8.13235915685,-2.28819634481,-0.223371939481,-14.4413475132
53,[-3.8595996  -0.20661041],-3.05095169425,-0.252142746413,-8.13242002404,-2.28821377069,-0.223372602659,-14.4414620949
54,[-3.85956285 -0.20660818],-3.05094144151,-0.252142428799,-8.13234205581,-2.28820608113,-0.223372302906,-14.4413600506
55,[-3.85956929 -0.20661058],-3.05092854204,-0.252142046265,-8.13235973902,-2.28819640653,-0.223371941509,-14.4413482501
56,[-3.85959947 -0.20661041],-3.0509516588,-0.252142745931,-8.1324197583,-2.2882137441,-0.223372602189,-14.4414617704
57,[-3.85956291 -0.20660818],-3.05094146279,-0.252142429319,-8.13234218154,-2.2882060971,-0.223372303401,-14.4413602227
58,[-3.85956932 -0.20661058],-3.05092856401,-0.252142046681,-8.13235979967,-2.28819642301,-0.223371941908,-14.4413483498
59,[-3.85959945 -0.20661041],-3.05095164908,-0.252142745704,-8.13241971164,-2.28821373681,-0.223372601973,-14.441461705
60,[-3.85956293 -0.20660818],-3.0509414697,-0.252142429499,-8.13234221592,-2.28820610228,-0.223372303573,-14.4413602725
61,[-3.85956933 -0.20661058],-3.05092857888,-0.252142047077,-8.13235981433,-2.28819643416,-0.223371942283,-14.4413483968
62,[-3.85959943 -0.20661041],-3.05095164268,-0.252142745501,-8.13241967219,-2.28821373201,-0.223372601782,-14.4414616508
63,[-3.85956294 -0.20660818],-3.05094147306,-0.252142429587,-8.13234224338,-2.28820610479,-0.223372303656,-14.4413603075
64,[-3.85956934 -0.20661058],-3.05092859296,-0.25214204748,-8.13235982616,-2.28819644472,-0.223371942665,-14.4413484406
65,[-3.85959941 -0.20661041],-3.05095163666,-0.252142745301,-8.13241963216,-2.2882137275,-0.223372601594,-14.4414615965
66,[-3.85956295 -0.20660818],-3.05094147593,-0.252142429661,-8.13234227031,-2.28820610695,-0.223372303727,-14.441360341
67,[-3.85956934 -0.20661058],-3.05092860694,-0.252142047884,-8.13235983783,-2.2881964552,-0.223371943047,-14.4413484842
68,[-3.85959939 -0.20661041],-3.05095163068,-0.252142745101,-8.1324195921,-2.28821372301,-0.223372601405,-14.4414615422
69,[-3.85956297 -0.20660818],-3.05094147875,-0.252142429735,-8.13234229719,-2.28820610906,-0.223372303797,-14.4413603743
70,[-3.85956935 -0.20661057],-3.0509286209,-0.252142048288,-8.13235984951,-2.28819646568,-0.223371943429,-14.4413485278
71,[-3.85959937 -0.2066104 ],-3.05095162471,-0.252142744901,-8.13241955202,-2.28821371853,-0.223372601217,-14.4414614878
1,[-3.85618064 -0.20641929],-3.05120223415,-0.252139179734,-8.12519985484,-2.28840167561,-0.223369798268,-14.4355545533
2,[-3.85893024 -0.20663606],-3.05199626484,-0.252173264585,-8.1311325884,-2.28899719863,-0.223401614724,-14.4435795971
3,[-3.85805523 -0.20645595],-3.051761956,-0.25216160257,-8.12902235088,-2.288821467,-0.223390762658,-14.4407949949
4,[-3.85832042 -0.20651969],-3.05184287668,-0.252165694405,-8.12968022804,-2.28888215751,-0.223394571136,-14.4416906937
5,[-3.85823537 -0.20649662],-3.05181883718,-0.252164506654,-8.12946397948,-2.28886412789,-0.223393466743,-14.4414069511
1,[-3.85619113 -0.20642001],-3.05119694608,-0.252139012452,-8.12522228363,-2.28839770956,-0.223369641282,-7.33365367595
1,[-3.85984593 -0.20578851],-3.05743291517,-0.252314474577,-8.13126888543,-2.29307468637,-0.223535840536,-14.4557332997
2,[-3.85488468 -0.20595632],-3.05327176254,-0.252173381618,-8.12168200628,-2.28995382191,-0.223402796452,-14.4355632486
3,[-3.85094242 -0.20739984],-3.0435470987,-0.251894757612,-8.11668452403,-2.28266032402,-0.223138913669,-14.4082085256
4,[-3.85770347 -0.20813447],-3.04362963736,-0.251955977933,-8.13167586452,-2.28272222802,-0.22319534301,-14.4260850173
5,[-3.87066565 -0.20588436],-3.06181163571,-0.252526107628,-8.15310000198,-2.29635872678,-0.223734001618,-14.4915935036
6,[-3.8680135  -0.20294648],-3.07473541412,-0.252821075786,-8.14191996626,-2.30605156059,-0.224015313196,-14.5067247818
7,[-3.84173627 -0.20506838],-3.04948865791,-0.25195078762,-8.09360931524,-2.28711649343,-0.223194927306,-14.3934348129
8,[-3.82788049 -0.21232434],-3.00702977382,-0.250769633035,-8.08040965396,-2.25527233036,-0.222075300694,-14.2846236716
9,[-3.86702534 -0.21342517],-3.02443121239,-0.251575745686,-8.16090101909,-2.26832340929,-0.222830741372,-14.4189981264
10,[-3.92221349 -0.20055327],-3.11705306116,-0.254375673681,-8.24553352747,-2.33778979587,-0.225478749338,-14.7245286219
11,[-3.88572546 -0.18982205],-3.15279006551,-0.254922297269,-8.15109501944,-2.36459254913,-0.226008847419,-14.691129882
1,[-3.85984593 -0.20578851],-3.05743291517,-0.252314474577,-8.13126888543,-2.29307468637,-0.223535840536,-14.4557332997
1,[-3.85637635 -0.20638284],-3.0488495144,-0.252065453585,-8.12551837894,-2.2866371358,-0.223300401829,-14.4304362212
2,[-3.86168066 -0.20690228],-3.05078947234,-0.252145481788,-8.13716587767,-2.28809210426,-0.223375237268,-14.4471837878
1,[-3.85984593 -0.2065676 ],-3.05518226755,-0.252234756695,-8.132827066,-2.29138670067,-0.223460873008,-14.4515777887
2,[-3.85509542 -0.20648585],-3.05393117072,-0.252196315403,-8.12316253994,-2.29044837804,-0.22342448344,-14.4388415018
3,[-3.85365402 -0.20664381],-3.05209462145,-0.252150090078,-8.12059567087,-2.28907096609,-0.223380684918,-14.4325528447
4,[-3.85619111 -0.20612625],-3.0533412877,-0.252210445722,-8.12463473492,-2.29000596578,-0.223437178367,-14.4405776424
5,[-3.85882598 -0.20602736],-3.05383724374,-0.25221394298,-8.12970669064,-2.29037793281,-0.223440785547,-14.4463190021
6,[-3.8568601 -0.2064239],-3.05115059295,-0.252122245398,-8.12656801461,-2.28836294471,-0.223354180569,-14.4361210968
7,[-3.85592607 -0.20710341],-3.04778479232,-0.252035753299,-8.12605895314,-2.28583859424,-0.223271913529,-14.428199091
8,[-3.85982128 -0.20698641],-3.05066101308,-0.252150195046,-8.13361536582,-2.28799575981,-0.223379433683,-14.4437983747
9,[-3.86393815 -0.20570058],-3.05905934691,-0.252398196827,-8.13927745997,-2.29429451018,-0.223614125886,-14.4691346131
10,[-3.85894977 -0.20500293],-3.0595030488,-0.252361130119,-8.12790539951,-2.2946272866,-0.223580325936,-14.4564830465
1,[-3.85984593 -0.2065676 ],-3.05518226755,-0.252234756695,-8.132827066,-2.29138670067,-0.223460873008,-14.4515777887
2,[-3.85509542 -0.20648585],-3.05393117072,-0.252196315403,-8.12316253994,-2.29044837804,-0.22342448344,-14.4388415018
3,[-3.85365402 -0.20664381],-3.05209462145,-0.252150090078,-8.12059567087,-2.28907096609,-0.223380684918,-14.4325528447
4,[-3.85619111 -0.20679162],-3.05177244962,-0.252147634829,-8.12596547539,-2.28882933722,-0.223378326181,-14.4377006243
5,[-3.85895205 -0.20581531],-3.0564370887,-0.252304036945,-8.12953472496,-2.29232781653,-0.223525680765,-14.4528267996
6,[-3.8586237  -0.20551135],-3.05651168221,-0.252278036969,-8.12827008597,-2.29238376166,-0.223501790616,-14.4504254735
7,[-3.85228875 -0.20668496],-3.04746357187,-0.251991019462,-8.11794741745,-2.2855976789,-0.223230557618,-14.4178285658
8,[-3.85284201 -0.20831648],-3.04022610041,-0.251821456697,-8.12231698381,-2.28016957531,-0.223068897919,-14.4072040077
9,[-3.86580369 -0.20735789],-3.05222559293,-0.252245422381,-8.14632316105,-2.2891691947,-0.223468314568,-14.4624458454
10,[-3.873919   -0.20368246],-3.07451413989,-0.252873137101,-8.15520293421,-2.30588560492,-0.224063094606,-14.522218616
11,[-3.85470145 -0.2028467 ],-3.06771606191,-0.25252414056,-8.1150962908,-2.30078704644,-0.2237366151,-14.4592668268
12,[-3.82573892 -0.20921462],-3.02037030317,-0.251078357033,-8.06990707807,-2.26527772738,-0.22236965254,-14.3012439216
13,[-3.84100179 -0.2155673 ],-2.99972859162,-0.250716084347,-8.11313818292,-2.24979644372,-0.222020488503,-14.3078117544
14,[-3.907081   -0.20771256],-3.07385365527,-0.253173171809,-8.22958710678,-2.30539024145,-0.224338988961,-14.6099039935
15,[-3.92562764 -0.19105442],-3.16801624174,-0.255662676483,-8.23336412133,-2.3760121813,-0.22670202603,-14.8234759971
16,[-3.81072712 -0.19287322],-3.09491269906,-0.252801426163,-8.00720067622,-2.32118452429,-0.224012662725,-14.3910464298
1,[-3.85984593 -0.2065676 ],-3.05518226755,-0.252234756695,-8.132827066,-2.29138670067,-0.223460873008,-14.4515777887
2,[-3.85509542 -0.20648585],-3.05393117072,-0.252196315403,-8.12316253994,-2.29044837804,-0.22342448344,-14.4388415018
3,[-3.85365402 -0.20664381],-3.05209462145,-0.252150090078,-8.12059567087,-2.28907096609,-0.223380684918,-14.4325528447
4,[-3.85619111 -0.20679162],-3.05177244962,-0.252147634829,-8.12596547539,-2.28882933722,-0.223378326181,-14.4377006243
5,[-3.85895205 -0.20581531],-3.0564370887,-0.252304036945,-8.12953472496,-2.29232781653,-0.223525680765,-14.4528267996
6,[-3.8586237  -0.20551135],-3.05651168221,-0.252278036969,-8.12827008597,-2.29238376166,-0.223501790616,-14.4504254735
7,[-3.85228875 -0.20668496],-3.04746357187,-0.251991019462,-8.11794741745,-2.2855976789,-0.223230557618,-14.4178285658
8,[-3.85284201 -0.20831648],-3.04022610041,-0.251821456697,-8.12231698381,-2.28016957531,-0.223068897919,-14.4072040077
1,[-3.86672146 -0.20704206],-3.0570026359,-0.252276547949,-8.14752703543,-2.29275197692,-0.223500741997,-7.35450057051
1,[-3.86672146 -0.20704206],-3.0570026359,-0.252276547949,-8.14752703543,-2.29275197692,-0.223500741997,-7.35450057051
1,[-3.86672146 -0.20704206],-3.0570026359,-0.252276547949,-8.14752703543,-2.29275197692,-0.223500741997,-14.474976818
2,[-3.85741588 -0.20617029],-3.05883082545,-0.252319331202,-8.12717234607,-2.29412311909,-0.223541349568,-14.4581309714
3,[-3.84339469 -0.20603718],-3.05333303554,-0.252163698486,-8.09886373576,-2.28999977666,-0.223393992177,-14.4173449962
4,[-3.84260208 -0.20661715],-3.04809793507,-0.252038524756,-8.098438474,-2.2860734513,-0.223275359035,-14.4068042801
5,[-3.8525533  -0.20614489],-3.05007402311,-0.252127513817,-8.1173963741,-2.28755551733,-0.223358999638,-14.4321353781
6,[-3.8597288  -0.20561721],-3.05519080224,-0.252257535634,-8.13069203011,-2.29139310168,-0.223482471992,-14.4563311333
7,[-3.85532052 -0.20566605],-3.0538195027,-0.252178359682,-8.12197314748,-2.29036462703,-0.223408222071,-14.4421909613
8,[-3.84759507 -0.20715941],-3.04317291329,-0.25186061896,-8.10950895938,-2.28237968497,-0.223107460168,-14.4043987665
9,[-3.8506803  -0.20847517],-3.03863769816,-0.251790441949,-8.11831094015,-2.27897827362,-0.223039406586,-14.4054763678
10,[-3.86565408 -0.20667146],-3.05537375599,-0.252346407825,-8.14465108744,-2.29153031699,-0.223564003094,-14.4739003246
11,[-3.86956612 -0.20289902],-3.07570119782,-0.252881551914,-8.14493029554,-2.30677589836,-0.224072081355,-14.5189601024
1,[-3.85984593 -0.2065676 ],-3.05518226755,-0.252234756695,-8.132827066,-2.29138670067,-0.223460873008,-14.4575850728
2,[-3.85408519 -0.20606246],-3.0557492471,-0.252248529784,-8.12029529544,-2.29181193533,-0.223473960202,-14.4461938611
3,[-3.84653098 -0.20601403],-3.05240926392,-0.25215618842,-8.10509002357,-2.28930694794,-0.223386517578,-14.4235778265
4,[-3.84683267 -0.20634903],-3.04962522819,-0.252091209705,-8.1063634026,-2.28721892114,-0.223324922991,-14.4195907652
5,[-3.85272223 -0.20584737],-3.05157006123,-0.252163853506,-8.11713920582,-2.28867754592,-0.223393377555,-14.4357911676
6,[-3.85635141 -0.20567688],-3.05348632974,-0.252199876327,-8.12405658579,-2.29011474731,-0.223427935753,-14.446193367
7,[-3.85289914 -0.20603281],-3.05082431058,-0.252100937579,-8.11786388986,-2.28811823293,-0.223334617337,-14.4325343082
8,[-3.84997009 -0.20696633],-3.04527287838,-0.251948495378,-8.11387284413,-2.28395465879,-0.223189970798,-14.4159244386
9,[-3.85421837 -0.20716277],-3.04671762982,-0.252032498077,-8.12276227,-2.28503822236,-0.223268405215,-14.4300804346
10,[-3.86154713 -0.20559553],-3.05816408016,-0.252384669932,-8.13428532117,-2.29362306012,-0.223601331832,-14.4691230928
1,[-2.96644967],-0.671138007072,-0.103234254433,-0.932899348483,-0.503353505304,-0.0901421922376,-1.20743539258
1,[-0.49758653],-0.723112403877,-0.106468351453,-0.995173052679,-0.542334302908,-0.0932119865399,-1.34718131987
1,[-0.49758653],-0.723112403877,-0.106468351453,-0.995173052679,-0.542334302908,-0.0932119865399,-1.34718131987
2,[-0.48037647],-0.783258342187,-0.109862821703,-0.960752947253,-0.58744375664,-0.0964379241795,-1.3993067816
3,[-0.37659931],-0.803212695325,-0.110900860053,-0.753198627892,-0.602409521494,-0.0974243042454,-1.21932695016
4,[-0.3169868],-0.767292788949,-0.108809618839,-0.633973592326,-0.575469591712,-0.0954454619159,-1.04770301178
5,[-0.32065761],-0.723450843009,-0.106228631844,-0.641315221869,-0.542588132257,-0.0929996622208,-0.991715837444
6,[-0.36378882],-0.708674010009,-0.105381736809,-0.727577644642,-0.531505507507,-0.092193958988,-1.05713420464
7,[-0.40723991],-0.723983691859,-0.106353018349,-0.814479825816,-0.542987768894,-0.0931125052284,-1.16687492498
1,[-0.49747673],-0.723091658044,-0.106466768122,-0.994953457131,-0.542318743533,-0.0932105232792,-1.34641501017
2,[-0.48037757],-0.783177733864,-0.109858631383,-0.960755138785,-0.587383300398,-0.0964338891966,-1.39861309877
3,[-0.37740311],-0.80315726248,-0.110898444061,-0.754806224402,-0.60236794686,-0.0974220876354,-1.22025695011
4,[-0.31781631],-0.767647574701,-0.108830818394,-0.635632615292,-0.575735681026,-0.0954655056224,-1.04932518354
5,[-0.3212655],-0.724011453155,-0.106263091977,-0.642531006672,-0.543008589866,-0.0930322502125,-0.993250373741
6,[-0.36403047],-0.709180706836,-0.105413126485,-0.72806094132,-0.531885530127,-0.0922237158615,-1.05787223674
7,[-0.40724969],-0.724276660299,-0.106370718295,-0.81449938334,-0.543207495224,-0.0931292653855,-1.16681323684
8,[-0.41846569],-0.749579862369,-0.107877182727,-0.83693137751,-0.562184896777,-0.0945574459034,-1.22601221575
9,[-0.39498586],-0.764751722367,-0.10873798256,-0.789971710508,-0.573563791775,-0.0953744057425,-1.20064948272
1,[-0.49747673],-0.723091658044,-0.106466768122,-0.994953457129,-0.542318743533,-0.0932105232791,-1.34641501017
2,[-0.48037757],-0.783177733864,-0.109858631383,-0.960755138784,-0.587383300398,-0.0964338891966,-1.39861309877
3,[-0.37740311],-0.80315726248,-0.110898444061,-0.754806224403,-0.60236794686,-0.0974220876354,-1.22025695011
1,[-0.49736499],-0.723092106589,-0.106466351381,-0.994729976401,-0.542319079941,-0.0932101494495,-1.34675183319
2,[-0.48019226],-0.783220236784,-0.109859928066,-0.960384516635,-0.587415177588,-0.0964351417358,-1.39892664282
3,[-0.37663631],-0.803178666374,-0.110898538404,-0.75327261386,-0.602383999781,-0.0974221178604,-1.21939380526
4,[-0.31703842],-0.767350273955,-0.108812309371,-0.634076837108,-0.575512705466,-0.0954480708344,-1.04792991858
5,[-0.32067745],-0.723534579363,-0.106233177937,-0.641354895727,-0.542650934522,-0.0930039510033,-0.991921189923
6,[-0.36374353],-0.708749794698,-0.10538585496,-0.727487067324,-0.531562346023,-0.0921978992164,-1.05719911626
7,[-0.40716186],-0.724037945572,-0.106355615898,-0.814323727399,-0.543028459179,-0.0931149737856,-1.16684081666
8,[-0.41831013],-0.749517026128,-0.10787267769,-0.83662026865,-0.562137769596,-0.0945532145209,-1.22619013958
9,[-0.3945457],-0.764732197495,-0.108735783988,-0.789091408871,-0.573549148121,-0.0953724143997,-1.20033549945
10,[-0.36509868],-0.760616309923,-0.108472720761,-0.73019736997,-0.570462232442,-0.0951241493411,-1.1351200276
11,[-0.35424476],-0.745413454707,-0.107574686798,-0.708489527806,-0.55906009103,-0.0942734294843,-1.09129986875
12,[-0.3636499],-0.73422808023,-0.106922752965,-0.727299804716,-0.550671060173,-0.0936550036569,-1.09404547828
13,[-0.38070138],-0.734290780759,-0.1069434594,-0.761402768798,-0.550718085569,-0.0936737647948,-1.12847120994
14,[-0.39090836],-0.742176650837,-0.107419424419,-0.781816725661,-0.556632488127,-0.0941245793756,-1.16044128428
15,[-0.38815596],-0.749936122418,-0.107872278506,-0.776311918987,-0.562452091814,-0.0945539861388,-1.166125221
16,[-0.37807008],-0.751839175638,-0.107974449435,-0.756140167064,-0.563879381728,-0.0946512655803,-1.14857192196
17,[-0.3704984],-0.748022114972,-0.10774405634,-0.740996800784,-0.561016586229,-0.0944331944762,-1.12780982769
18,[-0.37033085],-0.742996674659,-0.107448471802,-0.740661691067,-0.557247505994,-0.0941530318152,-1.12020268542
19,[-0.37551762],-0.740918835689,-0.107331016745,-0.751035241517,-0.555689126767,-0.0940414605235,-1.1276385731
20,[-0.38072781],-0.742486442889,-0.107428371269,-0.761455622325,-0.556864832167,-0.0941335112725,-1.14039760046
21,[-0.38204381],-0.745494726503,-0.107606484316,-0.76408761555,-0.559121044877,-0.0943022733263,-1.14739997722
22,[-0.37953349],-0.747300188868,-0.107710173374,-0.75906698933,-0.560475141651,-0.0944006761522,-1.14495765978
23,[-0.37617744],-0.746881265631,-0.107682487493,-0.752354881089,-0.560160949223,-0.094374579855,-1.13759512019
24,[-0.37474279],-0.745175212189,-0.107580913655,-0.749485581591,-0.558881409142,-0.0942783601974,-1.13223886733
25,[-0.3757473],-0.743832990411,-0.107502920832,-0.751494603206,-0.557874742808,-0.094204391041,-1.13231933574
26,[-0.37775018],-0.743759169463,-0.10750047432,-0.755500362801,-0.557819377097,-0.0942019829531,-1.13624501047
1,[-0.49780138],-0.723184910934,-0.106472279055,-0.995602758334,-0.5423886832,-0.0932157571248,-1.34700465712
2,[-0.48084782],-0.783367852484,-0.109869151659,-0.961695635349,-0.587525889363,-0.0964439221926,-1.39960386639
3,[-0.3777308],-0.803453846801,-0.110914489672,-0.755461592508,-0.602590385101,-0.0974371827429,-1.22110416615
4,[-0.31796264],-0.767983540695,-0.10884923613,-0.635925277863,-0.575987655521,-0.0954830040939,-1.04987854955
5,[-0.3212881],-0.724323700524,-0.106280361661,-0.642576196441,-0.543242775393,-0.0930486651324,-0.99353396462
6,[-0.36401776],-0.709420000579,-0.105426117039,-0.728035525617,-0.532065000434,-0.0922360793687,-1.05798512898
7,[-0.40729044],-0.724449227439,-0.106379805566,-0.814580887085,-0.543336920579,-0.0931379457454,-1.16693399872
8,[-0.41862159],-0.749731333708,-0.1078853445,-0.837243183404,-0.562298500281,-0.0945652372159,-1.22632589584
1,[-0.44991048],-0.78562925096,-0.109957985035,-0.899820952454,-0.58922193822,-0.0965308977289,-1.34200394759
2,[-0.34466141],-0.719900317678,-0.106039006277,-0.689322817966,-0.539925238259,-0.092818141563,-1.03387808336
3,[-0.40139892],-0.758116132267,-0.108359419563,-0.802797844284,-0.5685870992,-0.0950156242248,-1.20398997612
1,[-0.39207658],-0.723184910934,-0.106472279055,-0.784153163817,-0.5423886832,-0.0932157571248,-1.1355550626
2,[-0.3802373],-0.741865789653,-0.107456960476,-0.760474595085,-0.55639934224,-0.0941573735963,-1.1383322558
3,[-0.37846254],-0.744744431921,-0.107577470494,-0.75692507607,-0.558558323941,-0.0942740970796,-1.13851834945
4,[-0.37815051],-0.745288182403,-0.107595465866,-0.75630101782,-0.558966136802,-0.0942917951015,-1.13853222747
1,[-3.85791851 -0.20654127],-3.05472381402,-0.252220996547,-8.12891956075,-2.29104286051,-0.223447845081,-14.4465689719
2,[-3.85813693 -0.206549  ],-3.05445937664,-0.252215880441,-8.12937186117,-2.29084453248,-0.223442993139,-14.4466063121
3,[-3.85818783 -0.20655086],-3.05439010342,-0.252214597702,-8.12947739623,-2.29079257756,-0.223441774953,-14.4466062814
1,[-3.85776808 -0.20598372],-3.05480051692,-0.252235478207,-8.12750360911,-2.29110038769,-0.223461047497,-14.4456433238
2,[-3.85810496 -0.20611634],-3.05444648708,-0.252220973677,-8.12844260093,-2.29083486531,-0.223447608951,-14.4458138583
3,[-3.85817412 -0.2061111 ],-3.05435938934,-0.252219331752,-8.12857045339,-2.29076954201,-0.223446039104,-14.4457960306
1,[-0.59091581 -0.5       ],-0.45400081357,-0.101345206252,-2.18183161159,-0.340500610177,-0.0848351819082,-2.6341107753
2,[-2.07028481 -0.5       ],-4.245060166,-0.283300894712,-5.14056961301,-3.1837951245,-0.252957065096,-5.09045125793
3,[-3.43188085 -0.5       ],-4.4991440088,-0.305128950796,-7.8637616969,-3.3743580066,-0.273411383567,-8.74188145398
1,[-4.8758046 -0.5      ],-5.95486655023,-0.350518051072,-10.751609193,-4.46614991267,-0.316128930976,-13.1792750503
2,[-4.69321849 -0.5       ],-4.29531315544,-0.313670002748,-10.3864369801,-3.22148486658,-0.281289894982,-14.8347724076
3,[-4.75955882 -0.5       ],-3.64176371466,-0.291621718343,-10.5191176438,-2.731322786,-0.260877614972,-15.0790790215
4,[-4.7465724 -0.5      ],-4.07204971933,-0.304709334442,-10.4931448056,-3.0540372895,-0.272857443238,-14.8042977267
5,[-4.72888401 -0.5       ],-3.75643112589,-0.294945077687,-10.4577680166,-2.81732334442,-0.264105298073,-14.9430671384
6,[-4.57688703 -0.5       ],-3.64524766629,-0.285761594949,-10.1537740675,-2.73393574972,-0.255181256335,-14.7547243064
7,[-3.88460706 -0.5       ],-3.1569094642,-0.258983706483,-8.76921411264,-2.36768209815,-0.22975636194,-14.9390242629
8,[-4.74707042 -0.5       ],-6.19345885584,-0.354374936137,-10.4941408389,-4.64509414188,-0.319819678873,-13.5266982773
9,[-4.07875829 -0.5       ],-3.61739144751,-0.276026055491,-9.15751658807,-2.71304358563,-0.245813366557,-14.6275402267
10,[-4.57787709 -0.5       ],-5.50450130564,-0.333754934868,-10.1557541809,-4.12837597923,-0.300359388046,-13.7506570656
11,[-3.88108513 -0.5       ],-3.30277249344,-0.264906792586,-8.76217026699,-2.47707937008,-0.235329272624,-14.8899771112
12,[-4.75108533 -0.5       ],-6.20995748969,-0.354900787822,-10.5021706613,-4.65746811726,-0.320313785027,-13.5204975578
13,[-4.29833078 -0.5       ],-3.62905525071,-0.280516851232,-9.59666155858,-2.72179143803,-0.250247730239,-14.6802896311
14,[-4.2601087 -0.5      ],-4.32995934209,-0.298887721475,-9.5202174058,-3.24746950656,-0.267389588598,-14.2364985992
15,[-4.18521121 -0.5       ],-4.10605503121,-0.292111866807,-9.37042242393,-3.07954127341,-0.260982951132,-14.3560451697
16,[-4.3326054 -0.5      ],-4.600031549,-0.307169991717,-9.66521079071,-3.45002366175,-0.275215422063,-14.1124690679
17,[-4.05850004 -0.5       ],-3.72953098011,-0.280100307171,-9.11700008473,-2.79714823508,-0.24964077515,-14.5749768557
18,[-4.58939977 -0.5       ],-5.5596205549,-0.335386482898,-10.1787995318,-4.16971541617,-0.30190052376,-13.7317144799
19,[-3.88764493 -0.5       ],-3.29454700965,-0.264511424037,-8.77528986627,-2.47091025724,-0.234957778672,-14.8870701354
1,[ 0.8039019  -3.79562733],-4.89291768709,-0.31684030668,-5.98345086598,-3.66968826531,-0.284452530261,-6.80396758822
2,[ nan  nan],nan,nan,nan,nan,nan,nan
1,[-3.8616753  -0.20608394],-3.05577573958,-0.252277846839,-8.13551847895,-2.29183180468,-0.223500374568,-14.4523632778
2,[-3.86221434 -0.20622946],-3.05534385882,-0.252254063349,-8.13688758733,-2.29150789411,-0.223478259878,-14.4523791711
1,[-5.8615633  -2.20612703],-3.0553198703,-0.252231903434,-8.13538065724,-2.29148990272,-0.22345823076,-14.4503379768
2,[-5.86185704 -2.20617131],-3.05501187277,-0.252222118163,-8.1360567132,-2.29125890458,-0.223449044321,-14.4503532305
3,[-5.86181724 -2.20616931],-3.05505790556,-0.252222986479,-8.13597309947,-2.29129342917,-0.223449875912,-14.4503529344
1,[-2.1706516 -0.5      ],-3.34377472687,-0.238501088329,-3.03411843753,-2.50783104515,-0.213980205268,-5.45537581732
2,[-2.15548382 -0.5       ],-2.53488179593,-0.217078383695,-3.2226890093,-1.90116134695,-0.193972682376,-6.09463291534
3,[-1.81356371 -0.07706905],-2.03570399104,-0.184549130562,-3.70419647401,-1.52677799328,-0.163412847176,-7.32645580285
4,[-0.62095053 -0.5       ],-3.5803788316,-0.235549139343,7.55132186658,-2.6852841237,-0.211446907932,0.707909396877
5,[-1.06309363 -0.5       ],-2.96914532315,-0.218923936196,3.21242458879,-2.22685899237,-0.195703501362,-2.3249093761
6,[-2.30182538 -0.5       ],-3.09774930046,-0.230963423107,-3.30294188291,-2.32331197534,-0.206886808095,-5.34751347572
7,[-2.10542889 -0.5       ],-2.61063518658,-0.219143574213,-2.48673548201,-1.95797638994,-0.195895334248,-5.4107917814
8,[-1.86762777 -0.5       ],-2.12368577643,-0.191200783858,-3.65872907687,-1.59276433232,-0.169605047002,-7.11872472656
9,[-0.85153644 -0.5       ],-3.19374260427,-0.225963610428,3.74327675266,-2.39530695321,-0.202339116474,-2.35462060187
1,[-3.88090576 -2.10559119],-1.9890797087,-0.180438912807,-3.86740270071,-1.49180978152,-0.159687798111,-7.33508002294
2,[-3.88125826 -2.10567962],-1.9887978452,-0.180417641731,-3.86819613608,-1.4915983839,-0.159668523437,-7.33508742837
